,pickup_date,month,day_of_week,Holiday,hour_of_day,minutes_per_mile,traffic
430,2021-05-23,May,Sunday,NA,14,5.119223372869411,24300
431,2021-05-24,May,Monday,NA,2,3.7030121424897695,5100
432,2021-05-24,May,Monday,NA,8,5.343142275756582,22200
433,2021-05-25,May,Tuesday,NA,3,3.4858945202512452,2800
434,2021-05-25,May,Tuesday,NA,4,2.7260273972602738,3450
435,2021-05-26,May,Wednesday,NA,5,2.9649122807017547,6990
436,2021-05-26,May,Wednesday,NA,20,5.303381194997685,24430
437,2021-05-27,May,Thursday,NA,7,4.7548125931153455,19020
438,2021-05-27,May,Thursday,NA,13,5.896746622553074,21380
439,2021-05-27,May,Thursday,NA,20,5.3242959714511215,24300
440,2021-05-28,May,Friday,NA,21,5.099919302922323,33960
441,2021-05-28,May,Friday,NA,23,4.678319304914472,31000
442,2021-05-29,May,Saturday,NA,4,3.136482939632546,6010
443,2021-05-29,May,Saturday,NA,10,4.78095635120396,23140
444,2021-05-29,May,Saturday,NA,13,5.117753623188405,24530
445,2021-05-29,May,Saturday,NA,21,4.696416721964168,29420
446,2021-05-30,May,Sunday,NA,19,4.892467731327331,26140
447,2021-05-30,May,Sunday,NA,20,4.646188997310889,24140
448,2021-05-30,May,Sunday,NA,21,4.466773847802787,23230
449,2021-05-30,May,Sunday,NA,22,4.3797916921804365,22140
450,2021-05-31,May,Monday,Memorial Day,4,3.1252409595711947,4500
451,2021-05-31,May,Monday,Memorial Day,6,2.9098986285032797,7900
452,2021-05-31,May,Monday,Memorial Day,15,4.902092236467237,20360
453,2021-05-31,May,Monday,Memorial Day,16,4.8996913580246915,20930
454,2021-05-31,May,Monday,Memorial Day,19,4.714993804213135,21590
455,2021-06-01,June,Tuesday,NA,0,4.0,13210
456,2021-06-01,June,Tuesday,NA,1,3.8672742142773684,8270
457,2021-06-01,June,Tuesday,NA,7,4.538227649981333,17640
458,2021-06-02,June,Wednesday,NA,0,4.101020468007741,11380
459,2021-06-02,June,Wednesday,NA,17,6.307435254803676,25730
460,2021-06-02,June,Wednesday,NA,20,4.890829694323144,22150
461,2021-06-02,June,Wednesday,NA,22,4.5300597192217005,21540
462,2021-06-03,June,Thursday,NA,0,4.159159159159159,13830
463,2021-06-03,June,Thursday,NA,4,2.791064716271908,4340
464,2021-06-03,June,Thursday,NA,19,5.711523588553751,32390
465,2021-06-04,June,Friday,NA,3,3.526485220954054,4670
466,2021-06-04,June,Friday,NA,5,2.752552917850463,7500
467,2021-06-04,June,Friday,NA,11,5.527638190954774,21070
468,2021-06-04,June,Friday,NA,12,5.697916666666667,20970
469,2021-06-04,June,Friday,NA,23,4.657444005270093,30530
470,2021-06-05,June,Saturday,NA,5,3.118477593615715,7810
471,2021-06-05,June,Saturday,NA,8,4.075895994378074,15090
472,2021-06-06,June,Sunday,NA,7,3.3160922664347323,9800
473,2021-06-06,June,Sunday,NA,11,4.723180076628353,20320
474,2021-06-06,June,Sunday,NA,20,4.805097616985641,23520
475,2021-06-06,June,Sunday,NA,22,4.42528735632184,22470
476,2021-06-07,June,Monday,NA,1,3.8121850664223547,9760
477,2021-06-07,June,Monday,NA,22,4.31640625,17470
478,2021-06-08,June,Tuesday,NA,3,3.370577281191806,3430
479,2021-06-08,June,Tuesday,NA,13,5.767925080479953,21220
480,2021-06-08,June,Tuesday,NA,14,6.1309523809523805,22570
481,2021-06-09,June,Wednesday,NA,13,6.028368794326242,21910
482,2021-06-09,June,Wednesday,NA,20,4.992766827008589,24240
483,2021-06-10,June,Thursday,NA,5,2.8853333333333335,7750
484,2021-06-10,June,Thursday,NA,7,4.837229730522414,18580
485,2021-06-10,June,Thursday,NA,11,5.736275497355829,21040
486,2021-06-10,June,Thursday,NA,18,6.310986267166042,28620
487,2021-06-11,June,Friday,NA,5,3.0028019159744863,7880
488,2021-06-11,June,Friday,NA,12,5.859285543727545,20860
489,2021-06-12,June,Saturday,NA,0,4.430051813471503,28290
490,2021-06-12,June,Saturday,NA,1,4.261006289308176,22470
491,2021-06-12,June,Saturday,NA,5,3.0769230769230766,8170
492,2021-06-13,June,Sunday,NA,4,3.602158308040661,11260
493,2021-06-13,June,Sunday,NA,5,3.3146296902497645,8480
494,2021-06-13,June,Sunday,NA,17,5.110294117647059,24490
495,2021-06-14,June,Monday,NA,12,5.337338026731966,18500
496,2021-06-15,June,Tuesday,NA,1,3.820812749155969,6800
497,2021-06-15,June,Tuesday,NA,15,6.289398280802292,21870
498,2021-06-15,June,Tuesday,NA,19,5.447312190733244,25380
499,2021-06-16,June,Wednesday,NA,3,3.464052287581699,4170
500,2021-06-16,June,Wednesday,NA,7,4.816132858837485,18400
501,2021-06-16,June,Wednesday,NA,8,5.508342762911441,23760
502,2021-06-16,June,Wednesday,NA,12,5.672225689388161,20240
503,2021-06-16,June,Wednesday,NA,13,5.800718437130551,20640
504,2021-06-16,June,Wednesday,NA,21,4.746913580246913,24170
505,2021-06-17,June,Thursday,NA,15,6.709728447139467,21810
506,2021-06-19,June,Saturday,NA,1,4.3316831683168315,24350
507,2021-06-19,June,Saturday,NA,23,4.651526436913322,32320
508,2021-06-20,June,Sunday,NA,21,4.844742883379247,23220
509,2021-06-21,June,Monday,NA,4,3.1333333333333333,4730
510,2021-06-21,June,Monday,NA,5,2.7597089075791517,7140
511,2021-06-21,June,Monday,NA,15,5.79831941543665,19860
512,2021-06-21,June,Monday,NA,16,5.847222222222222,20130
513,2021-06-22,June,Tuesday,NA,1,3.7885907802163183,7400
514,2021-06-22,June,Tuesday,NA,2,3.6065197428833793,4890
515,2021-06-22,June,Tuesday,NA,5,3.131159217224791,7600
516,2021-06-22,June,Tuesday,NA,21,4.569892473118279,21650
517,2021-06-23,June,Wednesday,NA,15,6.3538075047370555,22300
518,2021-06-24,June,Thursday,NA,7,4.647532729103726,18750
519,2021-06-24,June,Thursday,NA,10,5.469255663430421,20970
520,2021-06-24,June,Thursday,NA,13,5.824275362318841,21390
521,2021-06-24,June,Thursday,NA,23,4.565373408029341,24600
522,2021-06-25,June,Friday,NA,21,5.141740351877706,31220
523,2021-06-26,June,Saturday,NA,0,4.623201529328906,29830
524,2021-06-26,June,Saturday,NA,9,4.411764705882352,18350
525,2021-06-26,June,Saturday,NA,10,4.808917197452229,20250
526,2021-06-26,June,Saturday,NA,18,5.410429181366473,30280
527,2021-06-27,June,Sunday,NA,13,5.00990099009901,21330
528,2021-06-28,June,Monday,NA,9,5.179240402826796,20700
529,2021-06-28,June,Monday,NA,14,5.533581669971674,19640
530,2021-06-29,June,Tuesday,NA,13,5.779727095516569,21070
531,2021-06-30,June,Wednesday,NA,0,4.073059958133971,14240
532,2021-06-30,June,Wednesday,NA,3,3.474197524974364,4080
533,2021-06-30,June,Wednesday,NA,22,4.8078965820940365,26440
534,2021-07-01,July,Thursday,NA,6,3.685532584483428,12140
535,2021-07-01,July,Thursday,NA,10,5.488311426478036,20600
536,2021-07-01,July,Thursday,NA,14,5.866518147219901,21750
537,2021-07-01,July,Thursday,NA,19,5.953129679544774,31760
538,2021-07-01,July,Thursday,NA,21,4.925124792013311,23430
539,2021-07-02,July,Friday,NA,14,5.74947107177673,22100
540,2021-07-02,July,Friday,NA,15,5.797101449275363,23630
541,2021-07-02,July,Friday,NA,19,5.590277777777778,33530
542,2021-07-02,July,Friday,NA,20,5.635030121225588,33400
543,2021-07-03,July,Saturday,NA,8,3.932910511667737,12880
544,2021-07-03,July,Saturday,NA,13,5.260152034345583,22710
545,2021-07-03,July,Saturday,NA,17,5.083125519534497,24490
546,2021-07-04,July,Sunday,NA,18,4.774768211205734,24820
547,2021-07-04,July,Sunday,NA,20,4.789308900593486,22400
548,2021-07-05,July,Monday,Independence Day,8,3.4271523178807946,9870
549,2021-07-05,July,Monday,Independence Day,9,3.8825031928480205,11510
550,2021-07-05,July,Monday,Independence Day,18,4.6558277027027035,20270
551,2021-07-05,July,Monday,Independence Day,22,4.313970447525275,16880
552,2021-07-06,July,Tuesday,NA,9,5.181171689806977,20750
553,2021-07-06,July,Tuesday,NA,16,5.7881136950904395,21210
554,2021-07-06,July,Tuesday,NA,19,5.398075240594926,27410
555,2021-07-06,July,Tuesday,NA,20,5.144575827659967,24480
556,2021-07-07,July,Wednesday,NA,11,5.559652040030793,19900
557,2021-07-07,July,Wednesday,NA,13,5.650452477130954,21040
558,2021-07-07,July,Wednesday,NA,18,5.601449275362319,27630
559,2021-07-08,July,Thursday,NA,0,4.176456420093808,14420
560,2021-07-08,July,Thursday,NA,19,5.651675485008818,25260
561,2021-07-10,July,Saturday,NA,10,4.769736842105263,20130
562,2021-07-10,July,Saturday,NA,14,5.401234567901234,24390
563,2021-07-10,July,Saturday,NA,17,5.409489271683288,29550
564,2021-07-11,July,Sunday,NA,0,4.543010752688172,30050
565,2021-07-11,July,Sunday,NA,11,4.551270895955281,19500
566,2021-07-11,July,Sunday,NA,14,5.094161958568739,22750
567,2021-07-11,July,Sunday,NA,19,4.88562091503268,24030
568,2021-07-11,July,Sunday,NA,23,4.150439098892707,19950
569,2021-07-12,July,Monday,NA,3,3.5443037974683542,4540
570,2021-07-12,July,Monday,NA,4,2.85246761539865,4420
571,2021-07-12,July,Monday,NA,7,4.5135968601065315,16750
572,2021-07-12,July,Monday,NA,9,5.275665124349334,21500
573,2021-07-12,July,Monday,NA,10,5.208333333333334,18870
574,2021-07-13,July,Tuesday,NA,13,5.512820512820513,19810
575,2021-07-13,July,Tuesday,NA,17,5.956372285047568,24220
576,2021-07-13,July,Tuesday,NA,21,4.5066908342284275,21220
577,2021-07-13,July,Tuesday,NA,22,4.438405797101449,20330
578,2021-07-14,July,Wednesday,NA,7,4.65625,18470
579,2021-07-14,July,Wednesday,NA,8,5.380434782608695,23830
580,2021-07-14,July,Wednesday,NA,9,5.4733727810650885,22710
581,2021-07-14,July,Wednesday,NA,14,5.947870370370371,22080
582,2021-07-14,July,Wednesday,NA,18,5.8134808092266965,28140
583,2021-07-15,July,Thursday,NA,1,3.869202548275948,9740
584,2021-07-15,July,Thursday,NA,7,4.7181828825664445,18980
585,2021-07-15,July,Thursday,NA,21,5.00566627331499,25680
586,2021-07-16,July,Friday,NA,3,3.684486373165618,6150
587,2021-07-16,July,Friday,NA,12,5.516293678837848,21030
588,2021-07-16,July,Friday,NA,21,5.108158567056908,31880
589,2021-07-17,July,Saturday,NA,5,3.014354066985646,8850
590,2021-07-17,July,Saturday,NA,7,3.5205069148058987,11340
591,2021-07-17,July,Saturday,NA,10,4.675721756313861,20440
592,2021-07-17,July,Saturday,NA,15,5.878746112524738,29380
593,2021-07-17,July,Saturday,NA,20,5.353817504655494,32770
594,2021-07-18,July,Sunday,NA,0,4.761435086412227,31160
595,2021-07-18,July,Sunday,NA,9,4.06393985268524,13940
596,2021-07-18,July,Sunday,NA,12,4.847689075630252,21420
597,2021-07-19,July,Monday,NA,2,3.837899319594534,6160
598,2021-07-19,July,Monday,NA,5,2.826197757390418,7150
599,2021-07-19,July,Monday,NA,8,4.844135748532864,21700
600,2021-07-20,July,Tuesday,NA,14,5.513937282229965,19510
601,2021-07-20,July,Tuesday,NA,17,5.501279818203385,21220
602,2021-07-20,July,Tuesday,NA,18,5.116300463235998,23220
603,2021-07-20,July,Tuesday,NA,21,4.59699722957258,18560
604,2021-07-21,July,Wednesday,NA,4,3.0198984644918516,4400
605,2021-07-21,July,Wednesday,NA,6,3.539713571971636,11360
606,2021-07-21,July,Wednesday,NA,13,5.694444444444445,21410
607,2021-07-22,July,Thursday,NA,11,5.613901293100808,19560
608,2021-07-22,July,Thursday,NA,17,6.0858585858585865,25070
609,2021-07-23,July,Friday,NA,1,4.099563319638245,12260
610,2021-07-23,July,Friday,NA,2,3.8809958264602944,8600
611,2021-07-23,July,Friday,NA,8,5.037453183520599,22110
612,2021-07-24,July,Saturday,NA,0,4.345454545454545,27050
613,2021-07-24,July,Saturday,NA,8,3.975731620271235,13710
614,2021-07-25,July,Sunday,NA,4,3.928268967039399,12660
615,2021-07-25,July,Sunday,NA,9,3.9406409776780147,13990
616,2021-07-25,July,Sunday,NA,19,4.714611872146119,23590
617,2021-07-26,July,Monday,NA,16,5.615563669862511,20320
618,2021-07-27,July,Tuesday,NA,0,3.9187418086500654,11130
619,2021-07-27,July,Tuesday,NA,1,3.8765088207985143,6870
620,2021-07-27,July,Tuesday,NA,18,5.446808510638298,25930
621,2021-07-27,July,Tuesday,NA,21,4.60637177461822,20940
622,2021-07-28,July,Wednesday,NA,2,3.811475409836066,5650
623,2021-07-28,July,Wednesday,NA,21,4.7043416943688925,22670
624,2021-07-29,July,Thursday,NA,0,4.079501239426294,14780
625,2021-07-29,July,Thursday,NA,3,3.343343343343343,4690
626,2021-07-29,July,Thursday,NA,18,6.324306468430913,32480
627,2021-07-30,July,Friday,NA,2,3.7527574596540116,7760
628,2021-07-30,July,Friday,NA,11,5.520833333333333,19970
629,2021-07-30,July,Friday,NA,20,5.375010986945993,31060
630,2021-07-31,July,Saturday,NA,4,3.6357126754769515,9900
631,2021-07-31,July,Saturday,NA,16,5.5658436213991775,26470
632,2021-08-01,August,Sunday,NA,7,3.121342235628825,9580
633,2021-08-01,August,Sunday,NA,9,3.933570248207368,13260
634,2021-08-01,August,Sunday,NA,15,5.008680555555556,22690
635,2021-08-01,August,Sunday,NA,22,4.543094496365525,21910
636,2021-08-02,August,Monday,NA,3,3.3311471482484887,4160
637,2021-08-03,August,Tuesday,NA,8,5.169426576076192,21680
638,2021-08-03,August,Tuesday,NA,9,5.282555282555283,20970
639,2021-08-03,August,Tuesday,NA,11,5.448819075729561,18180
640,2021-08-03,August,Tuesday,NA,14,5.693512304250559,19790
641,2021-08-03,August,Tuesday,NA,21,4.573442459023521,20020
642,2021-08-03,August,Tuesday,NA,23,4.160409278425129,16540
643,2021-08-04,August,Wednesday,NA,7,4.564040067335848,17860
644,2021-08-05,August,Thursday,NA,1,3.8719420036065335,8540
645,2021-08-05,August,Thursday,NA,11,5.434782608695652,19470
646,2021-08-05,August,Thursday,NA,13,5.538172715894869,20430
647,2021-08-05,August,Thursday,NA,16,6.053846950398674,22780
648,2021-08-06,August,Friday,NA,13,5.665985467756585,20360
649,2021-08-06,August,Friday,NA,14,5.9067972692193536,21650
650,2021-08-06,August,Friday,NA,18,5.650540211238922,30280
651,2021-08-06,August,Friday,NA,20,5.269801801801802,29580
652,2021-08-07,August,Saturday,NA,2,4.0716929670757835,17360
653,2021-08-07,August,Saturday,NA,11,5.045689312673819,20950
654,2021-08-07,August,Saturday,NA,18,5.3870852657866575,31910
655,2021-08-08,August,Sunday,NA,11,4.59551656920078,19410
656,2021-08-08,August,Sunday,NA,16,5.001658374792703,22850
657,2021-08-08,August,Sunday,NA,18,5.310131091479054,28960
658,2021-08-08,August,Sunday,NA,22,4.476992126923536,21840
659,2021-08-09,August,Monday,NA,7,4.444444444444445,17210
660,2021-08-09,August,Monday,NA,20,4.69550825241557,18940
661,2021-08-10,August,Tuesday,NA,1,3.865740740740741,6490
662,2021-08-10,August,Tuesday,NA,9,5.281531531531532,21390
663,2021-08-10,August,Tuesday,NA,15,5.816624545133428,21040
664,2021-08-11,August,Wednesday,NA,9,5.354695478257664,22300
665,2021-08-11,August,Wednesday,NA,21,5.101410934744269,28330
666,2021-08-12,August,Thursday,NA,5,2.954861111111111,7270
667,2021-08-12,August,Thursday,NA,23,4.363036303630364,21750
668,2021-08-13,August,Friday,NA,5,2.926564757960107,7860
669,2021-08-13,August,Friday,NA,16,5.99537037037037,25870
670,2021-08-13,August,Friday,NA,19,5.481159420289855,33230
671,2021-08-14,August,Saturday,NA,3,3.724188790560472,12910
672,2021-08-14,August,Saturday,NA,4,3.613834422657952,9890
673,2021-08-14,August,Saturday,NA,13,5.203626943005181,23720
674,2021-08-14,August,Saturday,NA,16,5.4295132829164245,28310
675,2021-08-14,August,Saturday,NA,18,5.193699446573009,32030
676,2021-08-15,August,Sunday,NA,12,4.776873767258382,19510
677,2021-08-16,August,Monday,NA,3,3.2361564432261236,4480
678,2021-08-17,August,Tuesday,NA,5,3.0337941628264207,6530
679,2021-08-17,August,Tuesday,NA,11,5.208333333333333,18730
680,2021-08-17,August,Tuesday,NA,15,5.542635658914729,21030
681,2021-08-18,August,Wednesday,NA,6,3.5888077858880774,11690
682,2021-08-19,August,Thursday,NA,0,4.058840471943231,14100
683,2021-08-19,August,Thursday,NA,16,6.032494758909853,22230
684,2021-08-19,August,Thursday,NA,23,4.264475743348983,21410
685,2021-08-20,August,Friday,NA,10,5.262054507337527,20590
686,2021-08-20,August,Friday,NA,18,5.539667408113548,28450
687,2021-08-21,August,Saturday,NA,7,3.323704377143694,10860
688,2021-08-21,August,Saturday,NA,13,5.334765485141425,21510
689,2021-08-21,August,Saturday,NA,14,5.318805488297014,23090
690,2021-08-22,August,Sunday,NA,9,4.071803852889668,10490
691,2021-08-22,August,Sunday,NA,15,4.802348746985426,20230
692,2021-08-22,August,Sunday,NA,23,3.8511076764554355,11490
693,2021-08-23,August,Monday,NA,1,3.87194580597429,5440
694,2021-08-23,August,Monday,NA,7,4.603091096146652,15900
695,2021-08-23,August,Monday,NA,17,5.367419212040725,18010
696,2021-08-23,August,Monday,NA,22,4.24537037037037,16030
697,2021-08-24,August,Tuesday,NA,1,3.808310069864924,6700
698,2021-08-24,August,Tuesday,NA,10,5.5464294615238,19100
699,2021-08-24,August,Tuesday,NA,19,5.304817038307604,23920
700,2021-08-25,August,Wednesday,NA,17,6.076233183856503,25290
701,2021-08-25,August,Wednesday,NA,19,5.285290573007153,25760
702,2021-08-26,August,Thursday,NA,5,2.8659114557987486,7140
703,2021-08-26,August,Thursday,NA,21,4.926215277777779,24170
704,2021-08-27,August,Friday,NA,0,4.244031830238727,16730
705,2021-08-27,August,Friday,NA,2,3.8235294117647056,8490
706,2021-08-27,August,Friday,NA,3,3.599789940620086,5920
707,2021-08-27,August,Friday,NA,8,4.906015037593985,22190
708,2021-08-27,August,Friday,NA,10,5.483857300476398,21720
709,2021-08-27,August,Friday,NA,14,5.936977424749163,23860
710,2021-08-27,August,Friday,NA,22,4.90770901194354,29550
711,2021-08-28,August,Saturday,NA,0,4.307898187566238,26500
712,2021-08-28,August,Saturday,NA,11,4.944671392663756,21160
713,2021-08-29,August,Sunday,NA,0,4.451205769664187,28450
714,2021-08-29,August,Sunday,NA,1,4.278475553311454,23540
715,2021-08-29,August,Sunday,NA,5,3.2664693994491714,8440
716,2021-08-29,August,Sunday,NA,7,3.3542892913235685,9720
717,2021-08-29,August,Sunday,NA,9,4.3087535497735825,12220
718,2021-08-29,August,Sunday,NA,12,5.014619883040936,18490
719,2021-08-29,August,Sunday,NA,20,4.802271483305966,23520
720,2021-08-29,August,Sunday,NA,22,4.140350877192983,23030
721,2021-08-30,August,Monday,NA,10,5.083525144730418,18600
722,2021-08-30,August,Monday,NA,16,5.6056201550387605,19990
723,2021-08-30,August,Monday,NA,18,5.297157514086283,21380
724,2021-08-30,August,Monday,NA,19,5.0232249055098155,20840
725,2021-08-30,August,Monday,NA,22,4.372041214146477,17050
726,2021-08-31,August,Tuesday,NA,0,3.883295280355917,11120
727,2021-08-31,August,Tuesday,NA,2,3.9390170360319616,4440
728,2021-08-31,August,Tuesday,NA,7,4.617117117117117,18210
729,2021-08-31,August,Tuesday,NA,14,5.7063048683160424,20890
730,2021-08-31,August,Tuesday,NA,16,6.099459895768447,21100
731,2021-08-31,August,Tuesday,NA,22,4.385964912280702,19470
732,2021-09-01,September,Wednesday,NA,7,4.8673300165837485,19990
733,2021-09-01,September,Wednesday,NA,11,5.303400032536197,19290
734,2021-09-01,September,Wednesday,NA,22,5.4672897196261685,16890
735,2021-09-02,September,Thursday,NA,8,5.379310344827586,18570
736,2021-09-02,September,Thursday,NA,10,5.6178148892237285,20740
737,2021-09-02,September,Thursday,NA,16,5.802919708029196,21570
738,2021-09-02,September,Thursday,NA,22,4.556466302367942,23560
739,2021-09-03,September,Friday,NA,0,4.032438478747204,17730
740,2021-09-03,September,Friday,NA,9,5.240665193495382,22260
741,2021-09-03,September,Friday,NA,11,5.545073375262054,20250
742,2021-09-03,September,Friday,NA,12,5.655129626144119,19380
743,2021-09-03,September,Friday,NA,17,6.283905967450271,25450
744,2021-09-03,September,Friday,NA,20,5.376344086021506,29870
745,2021-09-04,September,Saturday,NA,1,4.163055411105333,21590
746,2021-09-04,September,Saturday,NA,5,3.1732168850072786,8330
747,2021-09-04,September,Saturday,NA,23,4.580976576231105,31560
748,2021-09-05,September,Sunday,NA,2,3.9771547248182766,18410
749,2021-09-05,September,Sunday,NA,18,4.9728260869565215,25590
750,2021-09-06,September,Monday,Labor Day,5,2.8335478335478337,7390
751,2021-09-06,September,Monday,Labor Day,20,4.588500423327855,19840
752,2021-09-06,September,Monday,Labor Day,21,4.435028248587571,19010
753,2021-09-07,September,Tuesday,NA,12,5.338821283703173,18130
754,2021-09-07,September,Tuesday,NA,15,5.657392253136934,19730
755,2021-09-07,September,Tuesday,NA,18,5.362682099655366,22540
756,2021-09-07,September,Tuesday,NA,20,4.785478547854785,20550
757,2021-09-08,September,Wednesday,NA,0,3.8861869995289684,11240
758,2021-09-08,September,Wednesday,NA,3,3.4595065853306,3680
759,2021-09-08,September,Wednesday,NA,6,3.764590651712153,12160
